timestamp,ticker,quarter,call_type,status,n_rows,notes
2026-07-05T02:20:23,INDA US Equity,2018-12-31,holdings,ok,82,
2026-07-05T02:20:24,INDA US Equity,2019-03-31,holdings,ok,82,
2026-07-05T02:20:24,INDA US Equity,2019-06-30,holdings,ok,80,
2026-07-05T02:20:25,INDA US Equity,2019-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:20:25,INDA US Equity,2019-09-30,holdings,ok,84,
2026-07-05T02:20:26,INDA US Equity,2019-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:20:26,INDA US Equity,2019-12-31,holdings,ok,88,
2026-07-05T02:20:27,INDA US Equity,2019-12-31,gics_ref_batch,ok,8,new_tickers=8
2026-07-05T02:20:27,INDA US Equity,2020-03-31,holdings,ok,86,
2026-07-05T02:20:28,INDA US Equity,2020-06-30,holdings,ok,88,
2026-07-05T02:20:29,INDA US Equity,2020-06-30,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:20:30,INDA US Equity,2020-09-30,holdings,ok,88,
2026-07-05T02:20:30,INDA US Equity,2020-12-31,holdings,ok,99,
2026-07-05T02:20:31,INDA US Equity,2020-12-31,gics_ref_batch,ok,9,new_tickers=9
2026-07-05T02:20:31,INDA US Equity,2021-03-31,holdings,ok,98,
2026-07-05T02:20:32,INDA US Equity,2021-06-30,holdings,ok,104,
2026-07-05T02:20:33,INDA US Equity,2021-06-30,gics_ref_batch,ok,6,new_tickers=6
2026-07-05T02:20:33,INDA US Equity,2021-09-30,holdings,ok,105,
2026-07-05T02:20:34,INDA US Equity,2021-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:20:34,INDA US Equity,2021-12-31,holdings,ok,107,
2026-07-05T02:20:35,INDA US Equity,2021-12-31,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:20:35,INDA US Equity,2022-03-31,holdings,ok,110,
2026-07-05T02:20:36,INDA US Equity,2022-03-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:20:37,INDA US Equity,2022-06-30,holdings,ok,113,
2026-07-05T02:20:37,INDA US Equity,2022-06-30,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:20:38,INDA US Equity,2022-09-30,holdings,ok,111,
2026-07-05T02:20:38,INDA US Equity,2022-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:20:39,INDA US Equity,2022-12-31,holdings,ok,115,
2026-07-05T02:20:39,INDA US Equity,2022-12-31,gics_ref_batch,ok,6,new_tickers=6
2026-07-05T02:20:40,INDA US Equity,2023-03-31,holdings,ok,116,
2026-07-05T02:20:40,INDA US Equity,2023-03-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:20:41,INDA US Equity,2023-06-30,holdings,ok,116,
2026-07-05T02:20:41,INDA US Equity,2023-06-30,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:20:42,INDA US Equity,2023-09-30,holdings,ok,126,
2026-07-05T02:20:42,INDA US Equity,2023-09-30,gics_ref_batch,ok,6,new_tickers=6
2026-07-05T02:20:43,INDA US Equity,2023-12-31,holdings,ok,132,
2026-07-05T02:20:43,INDA US Equity,2023-12-31,gics_ref_batch,ok,8,new_tickers=8
2026-07-05T02:20:44,INDA US Equity,2024-03-31,holdings,ok,137,
2026-07-05T02:20:45,INDA US Equity,2024-03-31,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:20:45,INDA US Equity,2024-06-30,holdings,ok,149,
2026-07-05T02:20:46,INDA US Equity,2024-06-30,gics_ref_batch,ok,13,new_tickers=13
2026-07-05T02:20:47,INDA US Equity,2024-09-30,holdings,ok,152,
2026-07-05T02:20:47,INDA US Equity,2024-09-30,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:20:48,INDA US Equity,2024-12-31,holdings,ok,157,
2026-07-05T02:20:48,INDA US Equity,2024-12-31,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:20:49,INDA US Equity,2025-03-31,holdings,ok,158,
2026-07-05T02:20:49,INDA US Equity,2025-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:20:50,INDA US Equity,2025-06-30,holdings,ok,159,
2026-07-05T02:20:50,INDA US Equity,2025-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:20:51,INDA US Equity,2025-09-30,holdings,ok,162,
2026-07-05T02:20:51,INDA US Equity,2025-09-30,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:20:52,INDA US Equity,2025-12-31,holdings,ok,165,
2026-07-05T02:20:52,INDA US Equity,2025-12-31,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:20:53,INDA US Equity,2026-03-31,holdings,ok,164,
2026-07-05T02:20:54,INDA US Equity,2026-03-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:20:54,INDA US Equity,2026-06-30,holdings,ok,165,
2026-07-05T02:20:55,INDA US Equity,2026-06-30,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:20:55,EIDO US Equity,2016-06-30,holdings,ok,83,
2026-07-05T02:20:56,EIDO US Equity,2016-06-30,gics_ref_batch,ok,81,new_tickers=81
2026-07-05T02:20:57,EIDO US Equity,2016-09-30,holdings,ok,83,
2026-07-05T02:20:57,EIDO US Equity,2016-12-31,holdings,ok,85,
2026-07-05T02:20:58,EIDO US Equity,2016-12-31,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:20:58,EIDO US Equity,2017-03-31,holdings,ok,86,
2026-07-05T02:20:59,EIDO US Equity,2017-06-30,holdings,ok,91,
2026-07-05T02:20:59,EIDO US Equity,2017-06-30,gics_ref_batch,ok,10,new_tickers=10
2026-07-05T02:21:00,EIDO US Equity,2017-09-30,holdings,ok,90,
2026-07-05T02:21:01,EIDO US Equity,2017-12-31,holdings,ok,89,
2026-07-05T02:21:01,EIDO US Equity,2017-12-31,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:21:02,EIDO US Equity,2018-03-31,holdings,ok,88,
2026-07-05T02:21:03,EIDO US Equity,2018-06-30,holdings,ok,85,
2026-07-05T02:21:03,EIDO US Equity,2018-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:21:04,EIDO US Equity,2018-09-30,holdings,ok,84,
2026-07-05T02:21:05,EIDO US Equity,2018-12-31,holdings,ok,79,
2026-07-05T02:21:05,EIDO US Equity,2018-12-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:21:05,EIDO US Equity,2019-03-31,holdings,ok,75,
2026-07-05T02:21:06,EIDO US Equity,2019-06-30,holdings,ok,82,
2026-07-05T02:21:07,EIDO US Equity,2019-06-30,gics_ref_batch,ok,6,new_tickers=6
2026-07-05T02:21:08,EIDO US Equity,2019-09-30,holdings,ok,81,
2026-07-05T02:21:08,EIDO US Equity,2019-12-31,holdings,ok,84,
2026-07-05T02:21:09,EIDO US Equity,2019-12-31,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:21:09,EIDO US Equity,2020-03-31,holdings,ok,84,
2026-07-05T02:21:10,EIDO US Equity,2020-06-30,holdings,ok,76,
2026-07-05T02:21:10,EIDO US Equity,2020-06-30,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:21:11,EIDO US Equity,2020-09-30,holdings,ok,75,
2026-07-05T02:21:12,EIDO US Equity,2020-12-31,holdings,ok,78,
2026-07-05T02:21:12,EIDO US Equity,2020-12-31,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:21:13,EIDO US Equity,2021-03-31,holdings,ok,77,
2026-07-05T02:21:13,EIDO US Equity,2021-06-30,holdings,ok,77,
2026-07-05T02:21:14,EIDO US Equity,2021-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:21:14,EIDO US Equity,2021-09-30,holdings,ok,77,
2026-07-05T02:21:15,EIDO US Equity,2021-12-31,holdings,ok,84,
2026-07-05T02:21:16,EIDO US Equity,2021-12-31,gics_ref_batch,ok,7,new_tickers=7
2026-07-05T02:21:16,EIDO US Equity,2022-03-31,holdings,ok,81,
2026-07-05T02:21:16,EIDO US Equity,2022-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:21:17,EIDO US Equity,2022-06-30,holdings,ok,92,
2026-07-05T02:21:18,EIDO US Equity,2022-06-30,gics_ref_batch,ok,10,new_tickers=10
2026-07-05T02:21:18,EIDO US Equity,2022-09-30,holdings,ok,92,
2026-07-05T02:21:19,EIDO US Equity,2022-12-31,holdings,ok,91,
2026-07-05T02:21:20,EIDO US Equity,2022-12-31,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:21:20,EIDO US Equity,2023-03-31,holdings,ok,90,
2026-07-05T02:21:21,EIDO US Equity,2023-03-31,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:21:21,EIDO US Equity,2023-06-30,holdings,ok,89,
2026-07-05T02:21:22,EIDO US Equity,2023-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:21:22,EIDO US Equity,2023-09-30,holdings,ok,88,
2026-07-05T02:21:22,EIDO US Equity,2023-09-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:21:23,EIDO US Equity,2023-12-31,holdings,ok,85,
2026-07-05T02:21:24,EIDO US Equity,2023-12-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:21:24,EIDO US Equity,2024-03-31,holdings,ok,86,
2026-07-05T02:21:24,EIDO US Equity,2024-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:21:25,EIDO US Equity,2024-06-30,holdings,ok,84,
2026-07-05T02:21:25,EIDO US Equity,2024-06-30,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:21:26,EIDO US Equity,2024-09-30,holdings,ok,84,
2026-07-05T02:21:26,EIDO US Equity,2024-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:21:27,EIDO US Equity,2024-12-31,holdings,ok,82,
2026-07-05T02:21:27,EIDO US Equity,2024-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:21:28,EIDO US Equity,2025-03-31,holdings,ok,79,
2026-07-05T02:21:28,EIDO US Equity,2025-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:21:29,EIDO US Equity,2025-06-30,holdings,ok,77,
2026-07-05T02:21:29,EIDO US Equity,2025-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:21:30,EIDO US Equity,2025-09-30,holdings,ok,82,
2026-07-05T02:21:30,EIDO US Equity,2025-09-30,gics_ref_batch,ok,6,new_tickers=6
2026-07-05T02:21:31,EIDO US Equity,2025-12-31,holdings,ok,85,
2026-07-05T02:21:32,EIDO US Equity,2025-12-31,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:21:33,EIDO US Equity,2026-03-31,holdings,ok,83,
2026-07-05T02:21:33,EIDO US Equity,2026-06-30,holdings,ok,68,
2026-07-05T02:21:34,EWI US Equity,2016-06-30,holdings,ok,28,
2026-07-05T02:21:35,EWI US Equity,2016-06-30,gics_ref_batch,ok,23,new_tickers=23
2026-07-05T02:21:35,EWI US Equity,2016-09-30,holdings,ok,26,
2026-07-05T02:21:36,EWI US Equity,2016-12-31,holdings,ok,25,
2026-07-05T02:21:37,EWI US Equity,2017-03-31,holdings,ok,25,
2026-07-05T02:21:38,EWI US Equity,2017-06-30,holdings,ok,26,
2026-07-05T02:21:38,EWI US Equity,2017-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:21:39,EWI US Equity,2017-09-30,holdings,ok,27,
2026-07-05T02:21:39,EWI US Equity,2017-12-31,holdings,ok,25,
2026-07-05T02:21:39,EWI US Equity,2017-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:21:40,EWI US Equity,2018-03-31,holdings,ok,25,
2026-07-05T02:21:41,EWI US Equity,2018-06-30,holdings,ok,28,
2026-07-05T02:21:41,EWI US Equity,2018-06-30,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:21:42,EWI US Equity,2018-09-30,holdings,ok,26,
2026-07-05T02:21:42,EWI US Equity,2018-12-31,holdings,ok,25,
2026-07-05T02:21:43,EWI US Equity,2019-03-31,holdings,ok,25,
2026-07-05T02:21:44,EWI US Equity,2019-06-30,holdings,ok,26,
2026-07-05T02:21:44,EWI US Equity,2019-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:21:44,EWI US Equity,2019-09-30,holdings,ok,26,
2026-07-05T02:21:45,EWI US Equity,2019-12-31,holdings,ok,26,
2026-07-05T02:21:45,EWI US Equity,2020-03-31,holdings,ok,25,
2026-07-05T02:21:46,EWI US Equity,2020-06-30,holdings,ok,28,
2026-07-05T02:21:46,EWI US Equity,2020-06-30,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:21:47,EWI US Equity,2020-09-30,holdings,ok,28,
2026-07-05T02:21:48,EWI US Equity,2020-12-31,holdings,ok,28,
2026-07-05T02:21:48,EWI US Equity,2020-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:21:48,EWI US Equity,2021-03-31,holdings,ok,27,
2026-07-05T02:21:49,EWI US Equity,2021-06-30,holdings,ok,27,
2026-07-05T02:21:50,EWI US Equity,2021-09-30,holdings,ok,27,
2026-07-05T02:21:50,EWI US Equity,2021-12-31,holdings,ok,27,
2026-07-05T02:21:51,EWI US Equity,2022-03-31,holdings,ok,27,
2026-07-05T02:21:51,EWI US Equity,2022-06-30,holdings,ok,27,
2026-07-05T02:21:52,EWI US Equity,2022-09-30,holdings,ok,26,
2026-07-05T02:21:52,EWI US Equity,2022-12-31,holdings,ok,25,
2026-07-05T02:21:53,EWI US Equity,2023-03-31,holdings,ok,25,
2026-07-05T02:21:54,EWI US Equity,2023-06-30,holdings,ok,25,
2026-07-05T02:21:54,EWI US Equity,2023-09-30,holdings,ok,25,
2026-07-05T02:21:55,EWI US Equity,2023-12-31,holdings,ok,26,
2026-07-05T02:21:55,EWI US Equity,2023-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:21:56,EWI US Equity,2024-03-31,holdings,ok,26,
2026-07-05T02:21:56,EWI US Equity,2024-06-30,holdings,ok,27,
2026-07-05T02:21:56,EWI US Equity,2024-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:21:57,EWI US Equity,2024-09-30,holdings,ok,26,
2026-07-05T02:21:57,EWI US Equity,2024-12-31,holdings,ok,28,
2026-07-05T02:21:58,EWI US Equity,2024-12-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:21:58,EWI US Equity,2025-03-31,holdings,ok,29,
2026-07-05T02:21:59,EWI US Equity,2025-06-30,holdings,ok,27,
2026-07-05T02:21:59,EWI US Equity,2025-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:00,EWI US Equity,2025-09-30,holdings,ok,27,
2026-07-05T02:22:00,EWI US Equity,2025-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:01,EWI US Equity,2025-12-31,holdings,ok,27,
2026-07-05T02:22:01,EWI US Equity,2025-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:02,EWI US Equity,2026-03-31,holdings,ok,26,
2026-07-05T02:22:02,EWI US Equity,2026-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:03,EWI US Equity,2026-06-30,holdings,ok,26,
2026-07-05T02:22:03,EWJ US Equity,2016-06-30,holdings,ok,320,
2026-07-05T02:22:04,EWJ US Equity,2016-06-30,gics_ref_batch,ok,318,new_tickers=318
2026-07-05T02:22:05,EWJ US Equity,2016-09-30,holdings,ok,327,
2026-07-05T02:22:05,EWJ US Equity,2016-09-30,gics_ref_batch,ok,8,new_tickers=8
2026-07-05T02:22:06,EWJ US Equity,2016-12-31,holdings,ok,328,
2026-07-05T02:22:07,EWJ US Equity,2016-12-31,gics_ref_batch,ok,6,new_tickers=6
2026-07-05T02:22:08,EWJ US Equity,2017-03-31,holdings,ok,324,
2026-07-05T02:22:08,EWJ US Equity,2017-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:08,EWJ US Equity,2017-06-30,holdings,ok,324,
2026-07-05T02:22:09,EWJ US Equity,2017-06-30,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:22:10,EWJ US Equity,2017-09-30,holdings,ok,325,
2026-07-05T02:22:10,EWJ US Equity,2017-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:11,EWJ US Equity,2017-12-31,holdings,ok,324,
2026-07-05T02:22:11,EWJ US Equity,2017-12-31,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:22:12,EWJ US Equity,2018-03-31,holdings,ok,323,
2026-07-05T02:22:12,EWJ US Equity,2018-06-30,holdings,ok,328,
2026-07-05T02:22:13,EWJ US Equity,2018-06-30,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:22:14,EWJ US Equity,2018-09-30,holdings,ok,328,
2026-07-05T02:22:14,EWJ US Equity,2018-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:15,EWJ US Equity,2018-12-31,holdings,ok,328,
2026-07-05T02:22:16,EWJ US Equity,2018-12-31,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:22:16,EWJ US Equity,2019-03-31,holdings,ok,328,
2026-07-05T02:22:16,EWJ US Equity,2019-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:17,EWJ US Equity,2019-06-30,holdings,ok,329,
2026-07-05T02:22:18,EWJ US Equity,2019-06-30,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:22:19,EWJ US Equity,2019-09-30,holdings,ok,329,
2026-07-05T02:22:19,EWJ US Equity,2019-12-31,holdings,ok,326,
2026-07-05T02:22:20,EWJ US Equity,2019-12-31,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:22:20,EWJ US Equity,2020-03-31,holdings,ok,325,
2026-07-05T02:22:21,EWJ US Equity,2020-06-30,holdings,ok,323,
2026-07-05T02:22:22,EWJ US Equity,2020-06-30,gics_ref_batch,ok,9,new_tickers=9
2026-07-05T02:22:22,EWJ US Equity,2020-09-30,holdings,ok,322,
2026-07-05T02:22:23,EWJ US Equity,2020-12-31,holdings,ok,304,
2026-07-05T02:22:24,EWJ US Equity,2020-12-31,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:22:24,EWJ US Equity,2021-03-31,holdings,ok,303,
2026-07-05T02:22:25,EWJ US Equity,2021-06-30,holdings,ok,275,
2026-07-05T02:22:26,EWJ US Equity,2021-09-30,holdings,ok,274,
2026-07-05T02:22:26,EWJ US Equity,2021-12-31,holdings,ok,261,
2026-07-05T02:22:27,EWJ US Equity,2021-12-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:22:27,EWJ US Equity,2022-03-31,holdings,ok,262,
2026-07-05T02:22:28,EWJ US Equity,2022-06-30,holdings,ok,241,
2026-07-05T02:22:28,EWJ US Equity,2022-09-30,holdings,ok,241,
2026-07-05T02:22:29,EWJ US Equity,2022-12-31,holdings,ok,239,
2026-07-05T02:22:30,EWJ US Equity,2023-03-31,holdings,ok,239,
2026-07-05T02:22:30,EWJ US Equity,2023-03-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:22:31,EWJ US Equity,2023-06-30,holdings,ok,239,
2026-07-05T02:22:31,EWJ US Equity,2023-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:32,EWJ US Equity,2023-09-30,holdings,ok,237,
2026-07-05T02:22:32,EWJ US Equity,2023-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:33,EWJ US Equity,2023-12-31,holdings,ok,227,
2026-07-05T02:22:33,EWJ US Equity,2023-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:34,EWJ US Equity,2024-03-31,holdings,ok,220,
2026-07-05T02:22:34,EWJ US Equity,2024-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:35,EWJ US Equity,2024-06-30,holdings,ok,205,
2026-07-05T02:22:36,EWJ US Equity,2024-09-30,holdings,ok,200,
2026-07-05T02:22:36,EWJ US Equity,2024-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:37,EWJ US Equity,2024-12-31,holdings,ok,193,
2026-07-05T02:22:37,EWJ US Equity,2024-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:37,EWJ US Equity,2025-03-31,holdings,ok,186,
2026-07-05T02:22:38,EWJ US Equity,2025-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:38,EWJ US Equity,2025-06-30,holdings,ok,183,
2026-07-05T02:22:39,EWJ US Equity,2025-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:39,EWJ US Equity,2025-09-30,holdings,ok,181,
2026-07-05T02:22:40,EWJ US Equity,2025-12-31,holdings,ok,182,
2026-07-05T02:22:41,EWJ US Equity,2025-12-31,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:22:41,EWJ US Equity,2026-03-31,holdings,ok,179,
2026-07-05T02:22:42,EWJ US Equity,2026-06-30,holdings,ok,169,
2026-07-05T02:22:42,EWJ US Equity,2026-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:22:43,EWY US Equity,2016-06-30,holdings,ok,109,
2026-07-05T02:22:44,EWY US Equity,2016-06-30,gics_ref_batch,ok,107,new_tickers=107
2026-07-05T02:22:44,EWY US Equity,2016-09-30,holdings,ok,110,
2026-07-05T02:22:44,EWY US Equity,2016-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:45,EWY US Equity,2016-12-31,holdings,ok,109,
2026-07-05T02:22:45,EWY US Equity,2016-12-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:22:46,EWY US Equity,2017-03-31,holdings,ok,109,
2026-07-05T02:22:46,EWY US Equity,2017-06-30,holdings,ok,114,
2026-07-05T02:22:47,EWY US Equity,2017-06-30,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:22:47,EWY US Equity,2017-09-30,holdings,ok,112,
2026-07-05T02:22:47,EWY US Equity,2017-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:48,EWY US Equity,2017-12-31,holdings,ok,114,
2026-07-05T02:22:49,EWY US Equity,2017-12-31,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:22:49,EWY US Equity,2018-03-31,holdings,ok,116,
2026-07-05T02:22:49,EWY US Equity,2018-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:50,EWY US Equity,2018-06-30,holdings,ok,117,
2026-07-05T02:22:51,EWY US Equity,2018-06-30,gics_ref_batch,ok,6,new_tickers=6
2026-07-05T02:22:51,EWY US Equity,2018-09-30,holdings,ok,117,
2026-07-05T02:22:51,EWY US Equity,2018-09-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:52,EWY US Equity,2018-12-31,holdings,ok,116,
2026-07-05T02:22:52,EWY US Equity,2018-12-31,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:22:53,EWY US Equity,2019-03-31,holdings,ok,116,
2026-07-05T02:22:53,EWY US Equity,2019-06-30,holdings,ok,116,
2026-07-05T02:22:54,EWY US Equity,2019-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:22:54,EWY US Equity,2019-09-30,holdings,ok,115,
2026-07-05T02:22:55,EWY US Equity,2019-12-31,holdings,ok,113,
2026-07-05T02:22:55,EWY US Equity,2019-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:22:56,EWY US Equity,2020-03-31,holdings,ok,112,
2026-07-05T02:22:56,EWY US Equity,2020-06-30,holdings,ok,110,
2026-07-05T02:22:56,EWY US Equity,2020-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:22:57,EWY US Equity,2020-09-30,holdings,ok,109,
2026-07-05T02:22:57,EWY US Equity,2020-09-30,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:22:58,EWY US Equity,2020-12-31,holdings,ok,110,
2026-07-05T02:22:58,EWY US Equity,2020-12-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:22:59,EWY US Equity,2021-03-31,holdings,ok,108,
2026-07-05T02:22:59,EWY US Equity,2021-06-30,holdings,ok,105,
2026-07-05T02:23:00,EWY US Equity,2021-06-30,gics_ref_batch,ok,4,new_tickers=4
2026-07-05T02:23:00,EWY US Equity,2021-09-30,holdings,ok,109,
2026-07-05T02:23:01,EWY US Equity,2021-09-30,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:23:02,EWY US Equity,2021-12-31,holdings,ok,113,
2026-07-05T02:23:02,EWY US Equity,2021-12-31,gics_ref_batch,ok,8,new_tickers=8
2026-07-05T02:23:03,EWY US Equity,2022-03-31,holdings,ok,114,
2026-07-05T02:23:03,EWY US Equity,2022-03-31,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:23:04,EWY US Equity,2022-06-30,holdings,ok,113,
2026-07-05T02:23:04,EWY US Equity,2022-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:23:05,EWY US Equity,2022-09-30,holdings,ok,113,
2026-07-05T02:23:05,EWY US Equity,2022-12-31,holdings,ok,105,
2026-07-05T02:23:06,EWY US Equity,2022-12-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:23:06,EWY US Equity,2023-03-31,holdings,ok,106,
2026-07-05T02:23:06,EWY US Equity,2023-03-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:23:07,EWY US Equity,2023-06-30,holdings,ok,105,
2026-07-05T02:23:07,EWY US Equity,2023-06-30,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:23:08,EWY US Equity,2023-09-30,holdings,ok,108,
2026-07-05T02:23:08,EWY US Equity,2023-09-30,gics_ref_batch,ok,5,new_tickers=5
2026-07-05T02:23:09,EWY US Equity,2023-12-31,holdings,ok,106,
2026-07-05T02:23:09,EWY US Equity,2023-12-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:23:10,EWY US Equity,2024-03-31,holdings,ok,101,
2026-07-05T02:23:10,EWY US Equity,2024-03-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:23:11,EWY US Equity,2024-06-30,holdings,ok,101,
2026-07-05T02:23:11,EWY US Equity,2024-06-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:23:12,EWY US Equity,2024-09-30,holdings,ok,102,
2026-07-05T02:23:12,EWY US Equity,2024-09-30,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:23:13,EWY US Equity,2024-12-31,holdings,ok,95,
2026-07-05T02:23:13,EWY US Equity,2024-12-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:23:13,EWY US Equity,2025-03-31,holdings,ok,84,
2026-07-05T02:23:14,EWY US Equity,2025-06-30,holdings,ok,85,
2026-07-05T02:23:14,EWY US Equity,2025-06-30,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:23:15,EWY US Equity,2025-09-30,holdings,ok,83,
2026-07-05T02:23:15,EWY US Equity,2025-09-30,gics_ref_batch,ok,3,new_tickers=3
2026-07-05T02:23:16,EWY US Equity,2025-12-31,holdings,ok,84,
2026-07-05T02:23:16,EWY US Equity,2025-12-31,gics_ref_batch,ok,2,new_tickers=2
2026-07-05T02:23:17,EWY US Equity,2026-03-31,holdings,ok,82,
2026-07-05T02:23:17,EWY US Equity,2026-03-31,gics_ref_batch,ok,1,new_tickers=1
2026-07-05T02:23:18,EWY US Equity,2026-06-30,holdings,ok,79,
2026-07-05T02:23:19,EWM US Equity,2016-06-30,holdings,ok,46,
